ward,poi,fclass,distance_m,population,flow_score
Karshi 1,library_899488909,library,61972.338808430984,7521.986328125,15.307633730432146
Karshi 1,The Springhall School,school,63165.67304119944,7521.986328125,13.585706091188463
Karshi 1,The Springhall School,school,63165.67304119944,7521.986328125,13.585706091188463
Karshi 1,Embassy of the United Arab Emirates in Abuja,embassy,63371.323061865856,7521.986328125,13.309169253659382
Karshi 1,Residence of the U.S. Ambassador,embassy,62410.155891801645,7521.986328125,14.65189871615559
Karshi 1,Residence of the British High Commissioner,embassy,62484.755178809464,7521.986328125,14.54300327751304
Karshi 1,The Centagon International School,school,62760.75367838947,7521.986328125,14.147107038414953
Karshi 1,High Commission of India,embassy,62864.05944332112,7521.986328125,14.001711569561868
Karshi 1,Embassy of the Republic of Benin,embassy,63255.00824974651,7521.986328125,13.464878414363753
Karshi 1,Embassy of Tunisia,embassy,63364.87852500385,7521.986328125,13.317749161224752
Karshi 1,Landmark Plaza,mall,62830.375501455,7521.986328125,14.048954374942529
Karshi 1,Landmark Plaza,mall,62824.887315670574,7521.986328125,14.0566668182837
Karshi 1,Embassy of Portugal,embassy,63031.06234958071,7521.986328125,13.769820629635706
Karshi 1,Embassy of Indonesia,embassy,63123.21554217275,7521.986328125,13.643510225618574
Karshi 1,embassy_902610366,embassy,63810.36262699061,7521.986328125,12.737485481750268
Karshi 1,Embassy of the Federal Republic of Germany in Abuja,embassy,63333.969751658406,7521.986328125,13.358976371557228
Karshi 1,Abuja Clinics Nigeria,hospital,63478.20653116993,7521.986328125,13.167673758833168
Karshi 1,Embassy of the Philippines,embassy,63514.48672227201,7521.986328125,13.119987741994997
Karshi 1,Embassy of the Republic of Poland,embassy,63973.72142158392,7521.986328125,12.531097806114937
Karshi 1,High Commission of Botswana in Abuja,embassy,63592.77179496916,7521.986328125,13.017678808198422
Karshi 1,Embassy of Hungary,embassy,63859.247184451124,7521.986328125,12.675370793804529
Karshi 1,Park 'N' Shop,mall,60193.20779878073,7521.986328125,18.288359079499244
Karshi 1,Migration Health Assessment Center - Abuja,hospital,60823.36003857799,7521.986328125,17.17147398201754
Karshi 1,TEENEE TODDS DAY NURSERY,school,63697.59409328004,7521.986328125,12.881937187403183
Karshi 1,Kubwa General Hospital,hospital,72165.71355875632,7521.986328125,5.523513522857607
Karshi 1,park_539327740,park,71830.67523149696,7521.986328125,5.711707400336036
Karshi 1,Veritas University Abuja,university,89049.0051612885,7521.986328125,1.0209004227770986
Karshi 1,pitch_563948803,pitch,55225.859749808464,7521.986328125,30.05411369026438
Karshi 1,Stella Maris Football Pitch,pitch,58435.40708556403,7521.986328125,21.802939777607676
Karshi 1,pitch_674658120,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_674658116,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_1320040590,pitch,56587.35179871328,7521.986328125,26.228597983469673
Karshi 1,pitch_1087154450,pitch,61879.59128175763,7521.986328125,15.45026867666236
Karshi 1,pitch_634881009,pitch,53180.46062460256,7521.986328125,36.87520813500933
Karshi 1,pitch_499970216,pitch,63720.451707311564,7521.986328125,12.852525779118809
Karshi 1,pitch_1242528088,pitch,47667.05015893309,7521.986328125,63.999835020408824
Karshi 1,pitch_674658118,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_421795425,pitch,55396.05732801693,7521.986328125,29.54692828320024
Karshi 1,pitch_674658107,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_674658140,pitch,52870.583425965095,7521.986328125,38.03577555668619
Karshi 1,pitch_886275258,pitch,52312.996961067474,7521.986328125,40.21684048081599
Karshi 1,pitch_897206062,pitch,59868.1453234293,7521.986328125,18.892612811003804
Karshi 1,pitch_564086181,pitch,59890.499392543046,7521.986328125,18.85042730220801
Karshi 1,pitch_674658136,pitch,51848.41242437906,7521.986328125,42.129334478266586
Karshi 1,pitch_688023838,pitch,57524.623473768945,7521.986328125,23.881955506811707
Karshi 1,pitch_674658139,pitch,52870.583425965095,7521.986328125,38.03577555668619
Karshi 1,pitch_793899698,pitch,56478.84893295307,7521.986328125,26.514735316901834
Karshi 1,pitch_674658121,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_674658126,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_674658088,pitch,51848.41242437906,7521.986328125,42.129334478266586
Karshi 1,pitch_674658125,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_1087155722,pitch,60785.470989590714,7521.986328125,17.23665847484719
Karshi 1,pitch_1242528087,pitch,47560.19351271073,7521.986328125,64.68738270308964
Karshi 1,pitch_1004291981,pitch,66743.88438908798,7521.986328125,9.499100239929948
Karshi 1,pitch_999889093,pitch,60393.711159938146,7521.986328125,17.92532299284054
Karshi 1,pitch_999889094,pitch,60393.711159938146,7521.986328125,17.92532299284054
Karshi 1,pitch_1101544595,pitch,54940.93137713944,7521.986328125,30.922756950424024
Karshi 1,pitch_674658124,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_895642067,pitch,64084.47975082752,7521.986328125,12.39307125100778
Karshi 1,pitch_887859754,pitch,52562.19742258316,7521.986328125,39.2270193771855
Karshi 1,pitch_674658131,pitch,52870.583425965095,7521.986328125,38.03577555668619
Karshi 1,pitch_688023839,pitch,57524.623473768945,7521.986328125,23.881955506811707
Karshi 1,pitch_564052809,pitch,61317.303736165464,7521.986328125,16.343906681120483
Karshi 1,pitch_421795427,pitch,55396.05732801693,7521.986328125,29.54692828320024
Karshi 1,pitch_914231300,pitch,55153.7977113575,7521.986328125,30.271471983378067
Karshi 1,pitch_1320040376,pitch,56587.35179871328,7521.986328125,26.228597983469673
Karshi 1,pitch_1154804436,pitch,49597.65188711029,7521.986328125,52.76353529608809
Karshi 1,pitch_674658114,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_421795423,pitch,55396.05732801693,7521.986328125,29.54692828320024
Karshi 1,Multifunctional Pitch,pitch,45961.422686937665,7521.986328125,75.90201656441631
Karshi 1,pitch_263616198,pitch,59098.43370941589,7521.986328125,20.404228331041377
Karshi 1,pitch_674658117,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_1091018722,pitch,62526.49605393288,7521.986328125,14.48242602447128
Karshi 1,pitch_793911112,pitch,56015.636580645776,7521.986328125,27.771820718097796
Karshi 1,pitch_886655690,pitch,52978.44987711641,7521.986328125,37.627701973204395
Karshi 1,pitch_674658108,pitch,51750.32839358139,7521.986328125,42.544589135724344
Karshi 1,pitch_993486534,pitch,46890.05325577405,7521.986328125,69.17089598235776
Kabusa,University of Abuja,university,30849.30083302032,432548.4375,19781.83774278706
Kabusa,University of Abuja Teaching Hospital,hospital,47061.04773771854,432548.4375,3910.2039765369877
Kabusa,Kuje Stadium,stadium,25715.05136180857,432548.4375,33055.54003565789
Kabusa,Talek Hospital,hospital,4081.871523319911,432548.4375,287581.7483735529
Kabusa,park_813356568,park,68764.87683797652,432548.4375,446.28685124506075
Kabusa,park_813356569,park,68764.87683797652,432548.4375,446.28685124506075
Kabusa,park_808298029,park,101298.10422554401,432548.4375,17.247016478467327
Kabusa,park_843331799,park,45415.334791379864,432548.4375,4609.69103973653
Kabusa,park_843331763,park,45234.762867225894,432548.4375,4693.685184772029
Kabusa,park_843331796,park,45389.408824911145,432548.4375,4621.657614817648
Kabusa,park_843331795,park,45389.408824911145,432548.4375,4621.657614817648
Kabusa,park_843331774,park,45300.2094583584,432548.4375,4663.066917601578
Kabusa,park_843331830,park,45397.257896644114,432548.4375,4618.031465884577
Kabusa,park_843331790,park,45295.32329616443,432548.4375,4665.345924464164
Kabusa,park_843331798,park,45452.40113376803,432548.4375,4592.636228598257
Kabusa,Secondary School  Sheretti,school,5470.325359986046,432548.4375,250300.39544537006
Kabusa,Customary Court Kabusa,courthouse,6005.569681900697,432548.4375,237255.43513723693
Kabusa,Kabusa Area Court,courthouse,7676.148328548111,432548.4375,200753.84011101132
Kabusa,Kabusa Community Secondary School,school,6580.732644901053,432548.4375,223994.39961653567
Kabusa,Waru Health Centre,clinic,11840.11534428463,432548.4375,132380.8214471183
Kabusa,Waru Health Centre,clinic,12057.436940001588,432548.4375,129534.93593551673
Kabusa,Waru Health Centre,clinic,12057.436940001588,432548.4375,129534.93593551673
Kabusa,Novare Apo,mall,15706.761459141788,432548.4375,89928.79301081522
Kabusa,CedarCrest Abuja Hospital,hospital,15381.472861798356,432548.4375,92902.17224302376
Kabusa,school_543230327,school,21808.4146570556,432548.4375,48854.810502513756
Kabusa,Government Secondary School,school,15363.894971231866,432548.4375,93065.61827446923
Kabusa,Sahad Hospitals,hospital,15759.990988725605,432548.4375,89451.3780320005
Kabusa,Victory Academy,school,6477.164317164453,432548.4375,226326.32700230644
Kabusa,school_1156364262,school,6711.325308010753,432548.4375,221088.21472369772
Kabusa,Chief Palace Kabusa,community_centre,6697.779407667504,432548.4375,221387.9015466361
Kabusa,Eternal Love School,school,6911.300496671195,432548.4375,216710.91244406402
Kabusa,Faplins Estate Mall,mall,8003.353491562347,432548.4375,194291.37497760166
Kabusa,Sunflower Mall,mall,11430.791310294642,432548.4375,137911.91486675022
Kabusa,Prince Ebeano Supermarket,supermarket,11055.705117581638,432548.4375,143183.0386833248
Kabusa,"Faithful International Academy, Creche, Nursery & Primary",school,7445.181819962759,432548.4375,205444.54270310586
Kabusa,Excel Christabel Nursery and Primary School,school,7445.181819962759,432548.4375,205444.54270310586
Kabusa,Gudu Market,market_place,13228.703458625225,432548.4375,115217.76753664536
Kabusa,MKK Plaza,mall,13275.193561483506,432548.4375,114683.36214086974
Kabusa,Prixair Supermarket,supermarket,12875.553107470345,432548.4375,119359.3873408028
Kabusa,Kaura Modern Market,market_place,13557.511791058718,432548.4375,111490.91806097713
Kabusa,Anglican Girls Grammar School,school,14510.485601396784,432548.4375,101356.67728798535
Kabusa,Dabo Mall,mall,17760.43518725454,432548.4375,73233.341013518
Kabusa,Embassy of Burundi,embassy,22023.97758636291,432548.4375,47812.95154805146
Kabusa,Embassy of Norway,embassy,22172.882950965733,432548.4375,47106.26557401123
Kabusa,Embassy of Finland,embassy,22235.201945123947,432548.4375,46813.616890799974
Kabusa,Barbieplace Supermarket,supermarket,14510.119971916089,432548.4375,101360.38325466363
Kabusa,Lasad super market,supermarket,12863.98664118619,432548.4375,119497.52384590145
Kabusa,Garki Market,market_place,18020.324216930716,432548.4375,71354.6056987308
Kabusa,High commission of Jamaica,embassy,21091.724398166425,432548.4375,52484.70923476087
Kabusa,Embassy of Sweden,embassy,21914.923818079962,432548.4375,48337.223296605975
Kabusa,sports_centre_12213103,sports_centre,19400.009475212046,432548.4375,62158.860042058026
Kabusa,Dummec Plaza,mall,15373.280127029238,432548.4375,92978.31571559468
Kabusa,Embassy of Burkina Faso,embassy,15216.845887011483,432548.4375,94444.25116138667
Kabusa,Embassy of Palestine,embassy,14118.052052608266,432548.4375,105413.33109219908
Kabusa,Abuja Shopping Complex,mall,16417.938151538616,432548.4375,83755.38768195326
Kabusa,Garki Hospital,hospital,16505.816034008385,432548.4375,83022.58763217437
Kabusa,hospital_1328909774,hospital,16505.816034008385,432548.4375,83022.58763217437
Kabusa,Dara Medical Clinic,hospital,15679.368587382962,432548.4375,90175.47150762379
Kabusa,Children Development Park,park,15434.5301722498,432548.4375,92410.56362840028
Kabusa,Embassy of Egypt,embassy,15117.96370942979,432548.4375,95382.76897001133
Kabusa,Embassy of Cuba,embassy,15117.96370942979,432548.4375,95382.76897001133
Kabusa,United Nations House Abuja,embassy,15216.845887011483,432548.4375,94444.25116138667
Kabusa,Embassy of Iraq,embassy,15251.63077893837,432548.4375,94116.29857485656
Kabusa,Embassy of Sudan in Abuja,embassy,15251.63077893837,432548.4375,94116.29857485656
Kabusa,Embassy of Ethiopia in Abuja,embassy,15521.900092035625,432548.4375,91606.69010713209
Kabusa,Embassy of Guinea in Abuja,embassy,14714.973820373127,432548.4375,99305.10030134149
Kabusa,Embassy of North Korea,embassy,14722.639369887802,432548.4375,99229.00665370679
Kabusa,High Commission of Zambia in Abuja,embassy,16235.797568574271,432548.4375,85294.89093597971
Kabusa,Embassy of Romania,embassy,22991.275928460393,432548.4375,43404.65621774032
Kabusa,Legends Supermarket,supermarket,19909.34422664772,432548.4375,59072.16851939729
Kabusa,High Commission of Kenya in Abuja,embassy,15251.63077893837,432548.4375,94116.29857485656
Kabusa,Embassy of Liberia in Abuja,embassy,14944.699977712376,432548.4375,97049.80657318071
Kabusa,Moshood Abiola National Stadium,stadium,13574.52006573807,432548.4375,111301.45241497525
Kabusa,Embassy of Benin,embassy,15777.514331183856,432548.4375,89294.7665768221
Kabusa,Embassy of Turkey,embassy,15619.919190943983,432548.4375,90713.15591017394
Kabusa,sports_centre_13989834,sports_centre,13778.451108548428,432548.4375,109054.65771419379
Kabusa,Zalika Garden,park,15675.494449743977,432548.4375,90210.41349451819
Kabusa,post_office_211555491,post_office,16143.875073397408,432548.4375,86082.55752364188
Kabusa,Embassy of Niger,embassy,16542.366431135313,432548.4375,82719.69066475856
Kabusa,Embassy of China,embassy,16795.066956806633,432548.4375,80655.55004560889
Kabusa,British High Commission,embassy,16304.001172540957,432548.4375,84715.12838199786
Kabusa,Embassy of Brazil,embassy,16044.082580523673,432548.4375,86945.89740173673
Kabusa,High Commission of Sierra Leone,embassy,15808.539180722166,432548.4375,89018.16021247428
Kabusa,Embassy of Angola,embassy,16044.082580523673,432548.4375,86945.89740173673
Kabusa,Embassy of Argentina,embassy,23428.57321709906,432548.4375,41547.48510901537
Kabusa,Embassy of the Czech Republic in Abuja,embassy,22112.900910926164,432548.4375,47389.66766687593
Kabusa,ECOWAS Secretariat,embassy,22553.849477827473,432548.4375,45345.42849587892
Kabusa,National Hospital Abuja,hospital,14736.376645275634,432548.4375,99092.78662064794
Kabusa,Embassy of the United States,embassy,16872.9083740886,432548.4375,80030.15306015337
Kabusa,High Commission of Pakistan in Abuja,embassy,15137.239704497322,432548.4375,95199.08628179648
Kabusa,Trademore Market,market_place,11743.271291526087,432548.4375,133669.07890789406
Kabusa,NAFOWA Mini Market,market_place,22378.374929064634,432548.4375,46148.14759765474
Kabusa,Nigerian Air Force (NAF) Hospital,hospital,24324.375681032972,432548.4375,37987.48434818432
Kabusa,Air Force Girls Comprehensive School,school,24007.613702594004,432548.4375,39210.044219379335
Kabusa,Junior Secondary School Galadimawa,school,7100.882063854552,432548.4375,212641.1722812386
Kabusa,Premiere Academy (School Number 1),school,8445.623339633894,432548.4375,185885.70216846262
Kabusa,Nabel International College,school,7185.086639781138,432548.4375,210858.1537587843
Kabusa,Faith Field Academy,school,7393.372252242513,432548.4375,206511.70406926353
Kabusa,Customary Court Galadimawa,courthouse,7457.918571590228,432548.4375,205183.0396620591
Kabusa,courthouse_927088399,courthouse,7457.918571590228,432548.4375,205183.0396620591
Kabusa,Destiny Christian Academy,school,7323.422331470332,432548.4375,207961.3159039531
Kabusa,Novare Gateway,mall,9615.395919466968,432548.4375,165364.9289590599
Kabusa,Amac Primary Health Care Galadimawa,clinic,7161.277492320488,432548.4375,211360.78717260787
Kabusa,Green Access Pharmacy Ltd.,pharmacy,7958.018135739617,432548.4375,195174.20149003837
Kabusa,community_centre_1005847354,community_centre,7300.060135280446,432548.4375,208447.72717069785
Kabusa,Chief Palace Galadimawa,community_centre,7270.938791448632,432548.4375,209055.6396959529
Kabusa,LEA Primary School Galadimawa,school,7219.750147580678,432548.4375,210128.51076291737
Kabusa,African univeristy of science and technology,school,7450.707960770148,432548.4375,205331.0425197853
Kabusa,Africa University of Science and Technology,university,7339.921092306319,432548.4375,207618.48839175334
Kabusa,Baze university,university,11181.054868345274,432548.4375,141399.44486804132
Kabusa,Baze university,university,10593.568360346595,432548.4375,149955.33427987708
Kabusa,"LEA Primary, Junior and Senior Secondary School Kuchigoro",school,9991.711328245792,432548.4375,159257.62619432973
